light,temp,open
0,0.294426471,0
0,0.294426471,0
0,0.29325,0
0,0.294426471,0
0,0.294426471,0
0,0.295602941,0
0,0.29325,0
0,0.294426471,0
0,0.292073529,0
0,0.29325,0
0,0.29325,0
0,0.29325,0
0,0.290897059,0
0,0.292073529,0
0,0.294426471,0
0,0.294426471,0
0,0.294426471,0
0.0001728,0.299132353,0
0.0029952,0.300308824,1
0.0082368,0.302661765,1
0.0093888,0.302661765,1
0.0099072,0.303838235,1
0.0103104,0.302661765,1
0.0108864,0.303838235,1
0.0115776,0.305014706,1
0.0117504,0.301485294,1
0.0118656,0.303838235,1
0.0120384,0.306191176,1
0.0121536,0.306191176,1
0.0121536,0.305014706,1
0.0121536,0.305014706,1
0.0122688,0.303838235,1
0.0121536,0.306191176,1
0.0122112,0.305014706,1
0.0122112,0.305014706,1
0.012096,0.302661765,1
0.0119808,0.302661765,1
0.0117504,0.306191176,1
0.01152,0.302661765,1
0.0111168,0.306191176,1
0.0105408,0.305014706,1
0.01008,0.303838235,1
0.009792,0.303838235,1
0.0093888,0.303838235,1
0.0087552,0.303838235,1
0.0081216,0.303838235,1
0.0074304,0.302661765,1
0.0003456,0.303838235,0
0,0.302661765,0
0,0.302661765,0
0,0.302661765,0
0,0.305014706,0
0,0.301485294,0
0,0.303838235,0
0,0.305014706,0
0,0.308544118,0
0,0.305014706,0
0,0.303838235,0
0,0.306191176,0
0,0.306191176,0
0,0.306191176,0
0,0.305014706,0
0,0.306191176,0
0,0.307367647,0
0,0.305014706,0
0,0.305014706,0
0,0.308544118,0
0,0.306191176,0
0,0.307367647,0
0,0.308544118,0
0,0.308544118,0
0,0.309720588,0
0,0.306191176,0
0,0.308544118,0
0,0.308544118,0
0,0.308544118,0
0,0.310897059,0
0,0.310897059,0
0,0.310897059,0
0,0.312073529,0
0,0.308544118,0
0,0.310897059,0
0,0.310897059,0
0,0.310897059,0
0,0.310897059,0
0,0.31325,0
0,0.312073529,0
0,0.31325,0
0,0.310897059,0
0,0.31325,0
0,0.310897059,0
0,0.314426471,0
0,0.31325,0
0,0.314426471,0
0,0.312073529,0
0,0.301485294,0
0,0.301485294,0
0,0.301485294,0
0,0.305014706,0
0,0.302661765,0
0,0.302661765,0
0,0.301485294,0
0,0.302661765,0
0,0.301485294,0
0,0.303838235,0
0,0.303838235,0
0,0.303838235,0
0,0.303838235,0
0,0.301485294,0
0,0.301485294,0
0,0.302661765,0
0,0.302661765,0
0,0.301485294,0
0,0.302661765,0
0,0.301485294,0
0,0.305014706,0
0,0.299132353,0
0,0.302661765,0
0,0.305014706,0
0,0.302661765,0
0,0.303838235,0
0,0.301485294,0
0,0.305014706,0
0,0.300308824,0
0,0.301485294,0
0,0.300308824,0
0,0.302661765,0
0,0.302661765,0
0,0.302661765,0
0,0.301485294,0
0,0.303838235,0
0,0.303838235,0
0,0.303838235,0
0,0.302661765,0
0,0.302661765,0
0,0.301485294,0
0,0.302661765,0
0,0.300308824,0
0,0.301485294,0
0,0.300308824,0
0,0.303838235,0
0,0.300308824,0
0,0.301485294,0
0,0.301485294,0
0,0.305014706,0
0,0.301485294,0
0,0.302661765,0
0,0.300308824,0
0,0.301485294,0
0,0.301485294,0
0,0.301485294,0
0,0.302661765,0
0,0.303838235,0
0,0.302661765,0
0,0.305014706,0
0,0.303838235,0
0,0.305014706,0
0,0.299132353,0
0,0.301485294,0
0,0.301485294,0
0,0.303838235,0
0,0.302661765,0
0,0.300308824,0
0,0.303838235,0
0,0.301485294,0
0,0.302661765,0
0,0.301485294,0
0,0.301485294,0
0,0.301485294,0
0,0.302661765,0
0,0.303838235,0
0,0.301485294,0
0,0.301485294,0
0,0.303838235,0
0,0.302661765,0
0,0.302661765,0
0,0.303838235,0
0,0.303838235,0
0,0.302661765,0
0,0.302661765,0
0,0.302661765,0
0,0.302661765,0
0,0.301485294,0
0,0.302661765,0
0,0.303838235,0
0,0.302661765,0
0,0.301485294,0
0,0.301485294,0
0,0.301485294,0
0,0.302661765,0
0,0.300308824,0
0,0.303838235,0
0,0.301485294,0
0,0.302661765,0
0,0.301485294,0
0,0.302661765,0
0,0.301485294,0
0,0.302661765,0
0,0.301485294,0
0,0.300308824,0
0,0.302661765,0
0,0.301485294,0
0,0.302661765,0
0,0.303838235,0
0,0.300308824,0
0,0.303838235,0
0,0.300308824,0
0,0.303838235,0
0,0.301485294,0
0,0.302661765,0
0,0.301485294,0
0,0.303838235,0
0,0.301485294,0
0,0.302661765,0
0,0.303838235,0
0,0.302661765,0
0,0.301485294,0
0,0.300308824,0
0,0.303838235,0
0,0.302661765,0
0,0.305014706,0
0,0.301485294,0
0,0.302661765,0
0,0.303838235,0
0,0.303838235,0
0,0.301485294,0
0,0.300308824,0
0,0.303838235,0
0,0.300308824,0
0,0.301485294,0
0,0.302661765,0
0,0.303838235,0
0,0.305014706,0
0,0.303838235,0
0,0.303838235,0
0,0.303838235,0
0,0.302661765,0
0,0.306191176,0
0,0.302661765,0
0,0.303838235,0
0,0.305014706,0
0,0.302661765,0
0,0.306191176,0
0,0.305014706,0
0,0.306191176,0
0,0.303838235,0
0,0.305014706,0
0,0.306191176,0
0,0.305014706,0
0,0.306191176,0
0,0.307367647,0
0,0.305014706,0
0,0.303838235,0
0,0.306191176,0
0,0.303838235,0
0,0.302661765,0
0,0.306191176,0
0,0.307367647,0
0,0.302661765,0
0,0.306191176,0
0,0.307367647,0
0,0.306191176,0
0,0.303838235,0
0,0.302661765,0
0,0.303838235,0
0,0.305014706,0
0,0.303838235,0
0,0.305014706,0
0,0.306191176,0
0,0.303838235,0
0,0.306191176,0
0,0.305014706,0
0,0.306191176,0
0,0.303838235,0
0,0.305014706,0
0,0.301485294,0
0,0.302661765,0
0,0.306191176,0
0,0.305014706,0
0,0.303838235,0
0,0.306191176,0
0,0.302661765,0
0,0.303838235,0
0,0.305014706,0
0,0.302661765,0
0,0.306191176,0
0,0.302661765,0
0,0.303838235,0
0,0.300308824,0
0,0.303838235,0
0,0.302661765,0
0,0.301485294,0
0,0.303838235,0
0,0.302661765,0
0,0.305014706,0
0,0.303838235,0
0,0.300308824,0
0,0.303838235,0
0,0.302661765,0
0,0.303838235,0
0,0.305014706,0
0,0.301485294,0
0,0.302661765,0
0,0.303838235,0
0,0.303838235,0
0,0.301485294,0
0,0.303838235,0
0,0.302661765,0
0,0.303838235,0
0,0.301485294,0
0,0.301485294,0
0,0.303838235,0
0,0.303838235,0
0,0.303838235,0
0,0.305014706,0
0,0.303838235,0
0,0.303838235,0
0,0.302661765,0
0,0.305014706,0
0,0.303838235,0
0,0.303838235,0
0,0.307367647,0
0,0.303838235,0
0,0.305014706,0
0,0.303838235,0
0,0.302661765,0
0,0.302661765,0
0,0.303838235,0
0,0.303838235,0
0,0.305014706,0
0,0.303838235,0
0,0.303838235,0
0,0.301485294,0
0,0.302661765,0
0,0.302661765,0
0,0.301485294,0
0,0.305014706,0
0,0.302661765,0
0,0.303838235,0
0,0.303838235,0
0,0.303838235,0
0,0.303838235,0
0,0.303838235,0
0,0.301485294,0
0,0.303838235,0
0,0.302661765,0
0,0.302661765,0
0,0.303838235,0
0,0.303838235,0
0,0.302661765,0
0,0.303838235,0
0,0.306191176,0
0,0.303838235,0
0,0.302661765,0
0,0.301485294,0
0,0.305014706,0
0,0.305014706,0
0,0.305014706,0
0,0.303838235,0
0,0.303838235,0
0,0.306191176,0
0,0.302661765,0
0,0.302661765,0
0,0.306191176,0
0,0.306191176,0
0,0.306191176,0
0,0.303838235,0
0,0.305014706,0
0,0.307367647,0
0,0.302661765,0
0,0.302661765,0
0,0.306191176,0
0,0.303838235,0
0,0.302661765,0
0,0.308544118,0
0,0.309720588,0
0,0.307367647,0
0,0.309720588,0
0,0.305014706,0
0,0.306191176,0
0,0.308544118,0
0,0.309720588,0
0,0.309720588,0
0,0.308544118,0
0,0.308544118,0
0,0.309720588,0
0,0.310897059,0
0,0.309720588,0
0,0.309720588,0
0,0.309720588,0
0,0.309720588,0
0,0.308544118,0
0,0.310897059,0
0,0.303838235,0
0,0.305014706,0
0,0.303838235,0
0,0.307367647,0
0,0.306191176,0
0,0.306191176,0
0,0.306191176,0
0,0.303838235,0
0,0.303838235,0
0,0.305014706,0
0,0.303838235,0
0,0.306191176,0
0,0.303838235,0
0,0.306191176,0
0,0.303838235,0
0,0.305014706,0
0,0.306191176,0
0,0.303838235,0
0,0.306191176,0
0,0.306191176,0
0,0.303838235,0
0,0.306191176,0
0,0.305014706,0
0,0.303838235,0
0,0.305014706,0
0,0.306191176,0
0,0.308544118,0
0,0.303838235,0
0,0.303838235,0
0,0.306191176,0
0,0.302661765,0
0,0.308544118,0
0,0.305014706,0
0,0.305014706,0
